agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,7,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,26,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,6,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,17,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,25,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,27,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,4,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,14,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,0,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,13,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,21,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,39,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,38,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,28,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,15,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,19,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,43,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,40,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,24,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,30,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,44,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,22,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,31,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,35,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,37,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,42,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,23,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,49,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,29,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,36,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,32,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,2,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,41,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,47,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,45,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,34,1,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,48,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
HAL Generalist High Reasoning__gpt-5__taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,HAL Generalist High Reasoning,gpt-5,taubench_airline,33,0,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451,2025-08-07,52.778650000000006,50,15,taubench_airline_hal_generalist_high_reasoning___gpt5_1754597451_UPLOAD.zip
