agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,12,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,15,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,11,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,27,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,23,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,19,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,21,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,22,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,5,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,25,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,36,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,7,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,10,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,35,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,6,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,13,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,38,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,28,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,26,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,31,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,24,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,39,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,43,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,49,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,44,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,34,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,40,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,47,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,37,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,30,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,46,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,29,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,45,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,42,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,33,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,41,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,17,0,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,14,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,48,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
HAL Generalist Minimal Reasoning__gpt-5__taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,HAL Generalist Minimal Reasoning,gpt-5,taubench_airline,32,1,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798,2025-08-07,62.1096525,50,19,taubench_airline_hal_generalist_minimal_reasoning_gpt5_1754595798_UPLOAD.zip
