agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,19,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,20,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,21,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,22,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,23,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,24,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,25,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,26,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,27,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,28,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,29,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,30,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,31,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,32,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,33,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,34,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,35,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,36,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,37,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,38,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,39,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,40,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,41,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,42,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,43,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,44,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,45,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,46,0,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,47,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,48,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
TauBench Few Shot High Reasoning__claude-opus-4-20250514__taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,TauBench Few Shot High Reasoning,claude-opus-4-20250514,taubench_airline,49,1,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292,2025-08-01,313.83406499999995,50,33,taubench_airline_taubench_few_shot_high_reasoning_claudeopus420250514_1754083292_UPLOAD.zip
